index,device_id
109,-6498131103422275352
110,-7807432388374831752
111,2105084604079752264
112,-6988287427900873670
113,8562452166676488728
114,7752943447292162045
115,6637890602488312793
116,5434529713051388825
117,5805639382804746361
118,5401528654077524058
119,-4074438804960199814
120,-6981136160901272629
121,-3711910305189658232
122,6976373482467131355
123,-3775777552606929477
124,7686656516199646653
125,-3746239463791370614
126,-5477325747759947603
127,6504512776234449958
128,4482496139405985197
129,-6096058199200929827
130,-6929643010656926206
131,-6893476873217775183
132,-4004716059072663905
133,-6079052949625239907
134,537497057123968949
135,-532520467407866099
136,3928347620158627067
137,7384272879362674007
138,-3925497680283289405
139,8317632197015951465
140,8714263974878600640
141,-3679434817512754075
142,-6631789103943294308
143,-4493387312322952655
144,-1802742445969768370
145,7020126235270498346
146,8731397347141519166
147,-4946606782495709666
148,-7635900067371308470
149,8539858283472156364
150,6477943027323839026
151,-5568289482783103503
152,-1591875677173902153
153,830244477162986278
154,-2200265911759202788
155,-1394730266495349159
156,2028931755983474354
157,5813267914545822460
158,-2257734685550142948
159,-1073675145573832919
160,6950991099709946903
161,7000171320970381799
162,-2258885407728436651
163,-2662300118056672105
164,4673817334483803574
165,-6792976253195960517
166,-86912873437513620
167,-6342714735224732317
168,834388003874729123
169,8513747180146328966
170,5317828258152702819
171,1133579622860599865
172,-5221711367088416974
173,-4700371925812776448
174,-4675402184163539846
175,-6586882069717729226
176,7343863258205378833
177,-5264669277145406414
178,-2797163923486708969
179,-6787910754688478226
180,8999272526627934749
181,2310111814347676320
182,-2652179456574056003
183,-1785214083800000317
184,-3813714741636717696
185,819404984771865908
186,4973374708050937342
187,6509427947420807463
188,3152467176877869345
189,4039405046463324960
190,7737571528113842601
191,5091679508924627316
192,-1648653384437547392
193,8037897410868483383
194,192547737228626416
195,8470024987010782351
196,4505543221133337925
197,-8304840877967215865
198,4834791603046465719
199,-1600615908905220976
200,1823718674230497760
201,-4516738929440937512
202,8697580906759692629
203,4326316850865111907
204,6284000367443861011
205,-3701653045134764700
206,-8806858835404533867
207,-1018066052109215453
208,334663174717384115
209,5233048375710957780
210,4405094123144790749
211,8536720584245129353
212,2101943900038561231
213,8907546355586715807
214,-7092682330860283519
215,-8616908158928579904
216,-2083965575508394965
217,1626218221887971528
218,4444446838275209051
219,-5886967838278665529
220,2838117196371468565
221,-3452553731354187742
222,-5816357048499772179
223,-8395701227900137194
224,1778139856925585982
225,-798139144367064953
226,4961977050541380468
227,1442933777388611837
228,8362324264583226659
229,-72590606035074999
230,6167938765087636249
231,-1158330730618234297
232,-395643928115124481
233,-3350537043390475422
234,-1380305504082690357
235,6688528004759266381
236,-9013296464481884995
237,-1714613538825082364
238,4691582837750664157
239,-3660073021049547115
240,-5227510098447407091
241,-418034060741537180
242,5537201258251345214
243,-1509594907397123049
244,-2225592368983500044
245,4251287430746983837
246,4922498278322357167
247,-9220452176650064280
248,-3889761041653173931
249,6594814309891568055
250,-5512293303623914921
251,5238673517959801091
252,-1993744218435543489
253,989868889130036553
254,-8518143917356270879
255,-719580776430633508
256,5752289355576728348
257,-5478617249079113674
258,1879524946357046587
259,-3623170018309118233
260,2876858768461746185
261,-3002349058065398424
262,-8572834179932778519
263,793264506979368053
264,-4532243199799948568
265,-6485100835235655232
266,4715434146002686700
267,2892272499346473005
268,6763719935489022914
269,768564904505258116
270,8656594148740966078
271,-3964959685605799579
272,3584486671346630222
273,6038376229075954376
274,1402281615277039141
275,6608044227866940944
276,3817504419736590041
277,-6960654415052548120
278,7263098808593043306
279,318823452588667152
280,8044603508354125608
281,-5259722463227559803
282,-6237689168449788394
283,3338390845055277756
284,-2998498203072519523
285,2747222188413319159
286,8128752509997575080
287,-6725831395968115980
288,-4631444886285664310
289,7894859046782865372
290,2957809860610937497
291,4693843887715373064
292,8502709663900547799
293,773501407934409607
294,4283896212560282393
295,7344598731640689428
296,-3078238090383544059
297,1260559282765455132
298,-5252602070324517018
299,-8893144492511709840
300,-8806362729039191215
301,-231391814071603448
302,1633109193007284165
303,-8928422539219753648
304,-3339639976973982486
305,789585607871826904
306,2616020722318970408
307,5564463330133498166
308,-3088642458222320943
309,-6616654773798647423
310,-3478402246422790419
311,4030143117771778775
312,-391509533717815631
313,3167295178632231184
314,-1519866440551050709
315,-7627255612555450448
316,2671688620765477365
317,-799950842194932977
318,1490714937081968871
319,657702030351911399
320,-1967622174421600213
321,-402009704952379327
322,6651951434527979543
323,4517998073028302074
324,-1961940772514125802
325,-2015205159288354378
326,1596141129948166247
327,2553148532867878785
328,-7750249360318780368
329,-5399342668610904609
330,-5264480406346010641
331,4646676232860569934
332,6191839201139285654
333,7048412721614024734
334,6543152423939261423
335,-5488172290185218827
336,-3344785008690260678
337,-3551995152345221782
338,928233448544914012
339,8255373281139429058
340,-8552943829875891838
341,-1380088371238547640
342,8622322646975231247
343,2753268093232553870
344,-4027988053066372689
345,4484456606763501813
346,4621992601863663529
347,-8493829029096165645
348,-5087502401012852204
349,-7473999060266813424
350,-2569988680160121196
351,-2391853035096905514
352,1797888996850794812
353,-6753752180506037152
354,3163655337156918517
355,-5659127718821911954
356,4312469231125645213
357,-3580025602988820398
358,8898238122655371830
359,7744178186110697860
360,-6576999102245869043
361,-1493265754564021906
362,-5550712629170197883
363,258133381899232133
364,-4929255282305452104
365,-5590732411512749897
366,4553010870937928591
367,-7570627542896239077
368,2733137723950553432
369,-7614013257129551071
370,2979363843367503762
371,-5865905928139559575
372,-2399762006291009442
373,4221335367158363335
374,-607585406725632884
375,6821815078563124694
376,3496302336048183788
377,5220571774012176183
378,-5149192743516338743
379,-3137146449170382086
380,7518919574388841079
381,-5882017262207819326
382,8552932236594549905
383,6854283775179066444
384,4822156792614769827
385,2782399361872548640
386,-6816531671132920579
387,1528197410271289082
388,-277034833129979912
389,303424199584088577
390,-8389894989103456982
391,-9130921979368169180
392,5412072742576107202
393,2365559561329222768
394,-1361801299667751508
395,1084678947454847278
396,-8713310356784736917
397,2175343487531849640
398,6764527666974545710
399,8466098510797140329
400,-5623411115588429252
401,-7361922636715681422
402,8297834241639412162
403,-3338104768129363794
404,637967074351868446
405,-6929414657365352220
406,-2878057552753109603
407,7719268863327186255
408,-1985256568783076807
409,-3385967984865098657
410,512536080377762488
411,3641432370031949004
412,-5615766601549383887
413,1010133130683997222
414,8169841416401214820
415,-830340451115933290
416,-5495854425612496728
417,7778871613445583492
418,8302199979982607923
419,-8685156686700577361
420,5318297798310801251
421,-2682103280205376696
422,-8147685844438503357
423,6189379047085545719
424,-268787546067082416
425,949125413051601680
426,6077903996159649883
427,9202635035232520045
428,5395772083477644662
429,7222053012575440384
430,1126861727244015882
431,-8292090851302041903
432,8375056037169173494
433,2582700249605588847
434,-8994208130951990181
435,-5513632777612177158
436,-8395268047455004446
437,3368552046807805824
438,-3906276950568988126
439,-4564237361337707069
440,1206239191578463719
441,3771308325076111861
442,2741479497308711672
443,3566973245876988029
444,8537183555734132049
445,7540229191159450904
446,6538524746799211640
447,-7401711972881786418
448,-5692177972768266930
449,-955110803957415478
450,-7112498190065759536
451,5401662148826473733
452,-526208708788303548
453,-3915877968291400859
454,-8525741461381625
455,8001960279329100989
456,-107159729697226227
457,626792724044591996
458,743457338078483834
459,-2452240991440035321
460,-6687425754271054287
461,4867885486856803091
462,2003611849709015122
463,-7905307578650078785
464,5109583762398276461
465,-6890096083433264005
466,6697751006685976943
467,-1257170265542328269
468,-5908746165825134268
469,-3522420990579856687
470,6301277082253015415
471,6443338284663681101
472,-1799236439784000397
473,2046155469413420487
474,8718204484740277330
475,-5869248460559674644
476,-5578320260113849886
477,-2347681046797833768
478,-7935067914677657853
479,2931910257793521218
480,2183716204217499251
481,3210928248704695086
482,7701571359343079623
483,-2955717342576127441
484,9128017016663404723
485,7548700169934341286
486,-4519303506602863982
487,-3521180827637051422
488,-2445066529592689008
489,-8142398688701528935
490,3902459389356710143
491,4143602696292341401
492,-4080089742329696238
493,-5120407392908994779
494,1877129402767195367
495,1191753888604096043
496,-6054210800229776275
497,2678785766176495420
498,-7590541136301230288
499,4811794472726053894
500,-3517515836794664173
501,9102165931215349385
502,-8563721730363817481
503,-2225078084612740058
504,4308314032753334742
505,2053126080649691445
506,-5438531197358570922
507,1656675101963203145
508,-9186057251409486602
509,-2102533021765399921
510,292490367575458114
511,5086929033971663431
512,1375156875682682599
513,-4573839306184631024
514,-5743330237525451988
515,2961532193412582861
516,-4105347007728513981
517,8474002772097959393
518,-4377693800009420278
519,5640576896767051945
520,3518382988431544151
521,-1974829661793119978
522,-6040624565178484941
523,-5844970460594858513
524,-2990354469504698333
525,-5938080100405171920
526,7197644399585248336
527,-5977029718500704042
528,4272680835584528027
529,2021091408275638164
530,4054882067560288719
531,8170518665038533118
532,4111326096821420732
533,1967321352871097141
534,-5399785714814988207
535,4532493227741287892
536,-2651173861352539855
537,-1572533297424297161
538,-2109555463184114632
539,-1211372652024328009
540,995603547873292795
541,585131450681988462
542,5935148703382400918
543,465311286367893862
544,4426144428058494093
545,1580071269164928335
546,1609903013784290337
547,6561726177204269731
548,-2154708888786677137
549,3412584254301479781
550,5087668246958986353
551,-6683882562158188823
552,-3870591669752109299
553,-6422142925983333566
554,8499729004070537839
555,3271823085921977230
556,-4868147276239534451
557,-952858703458778252
558,-504873884501981123
559,727797044909150748
560,6419037990076065825
561,783018235548421301
562,8351499247762872343
563,6425853559587234050
564,6248351100964290112
565,995105732491005377
566,7534137039316547191
567,-401050404659380461
568,7324899352902473683
569,5833334896481550053
570,3578739654334923962
571,4696868440061145906
572,1686899618547264200
573,-1428307635437334422
574,9111448806666431160
575,1174307091560301071
576,4305703624009221818
577,8960489483905772186
578,-3096554475298980310
579,-8656890173657271244
580,-6333004575870417650
581,7139753548912705278
582,-6588499594322382181
583,1293608043330851971
584,8221159564564414960
585,9069013645547229209
586,-9193588233906424134
587,7395309251458123311
588,1106982825121032015
589,-9067331395847165311
590,3973500878562886400
591,7329819023781677268
592,-8675757256533699116
593,5037657869621204987
594,4854377844727113774
595,-4666115156478235422
596,-1053604674376573885
597,4340771229985464453
598,-6779640867020588059
599,8176615708599932517
600,-9105675053786764437
601,-8646233031464408384
602,2929849499237744720
603,3021214117021681544
604,7771251896128367145
605,702061253999827992
606,-6232049644579250378
607,-5006933005733727475
608,8764291970830090319
609,-7545766059320437814
610,-6213520299756060172
611,-1853994734724404487
612,3004663464607797589
613,6927973904506079214
614,2332190115724870799
615,-8394181233307804551
616,-2209653951378887013
617,-5929232990058226403
618,1335326593315518954
619,2478489898183508135
620,-7631233693209696011
621,-8323603744435082714
622,1360347607248549733
623,446326248648866758
624,-7537023130035033935
625,5073327237131596096
626,-4746701954289997536
627,-6730168544987741196
628,-8817897474063368876
629,-7572306077143068763
630,-3822042140842418415
631,-7262678232576292356
632,3304923298119871191
633,-1165671517442457544
634,3382759816073427085
635,-7257924893150532181
636,-802194722358165721
637,4190342398715322339
638,-5881364895414604666
639,8598821686406150244
640,-5906313587621976273
641,-5912437738644781018
642,-57845465609546455
643,-2592581747776359269
644,864394146375540400
645,7880312502901804580
646,-836853801125719285
647,-3513951633562374174
648,-9097549639128152428
649,3410365822190907647
650,-1217282594100148723
651,-8209043339486876539
652,-6991550421689131189
653,8134639642200846604
654,5115065421013445941
655,6318271589890441267
656,4049837050955505143
657,-5559914963879986216
658,-750387625333354123
659,-7279385460279383037
660,-3574023501641081156
661,126680807378980472
662,5496554070344395384
663,-5736077266196712952
664,3186569645754260316
665,3122662783631346016
666,-4010413460055261540
667,-5682929869129443702
668,6924987369400661666
669,6148270300987943244
670,-3034706221529543193
671,-6652194946563010638
672,-1247640963077159393
673,-4018106201148474813
674,4386056171928898027
675,7310082057064836803
676,-1070951837831157406
677,-3502656815840535410
678,307112908406973112
679,-7641202677108871321
680,8033761103360596733
681,951200455126301386
682,5498579073314594857
683,-3086629734229661463
684,-1005337197395399686
685,-1554209849059566482
686,1543492769756898011
687,6137002490647697190
688,8731632894989578874
689,-3270454833904307748
690,-7241467466728080881
691,3921931122412122900
692,-5932110083227907464
693,-3420128573151503224
694,-8947485515402652920
695,-6287941701826774540
696,-7963365161118827517
697,2275764314427946733
698,4872201058886962956
699,1220303735592953909
700,-1668492481819868306
701,-4682168538842079566
702,-6907265015238431773
703,-6696874493463950235
704,-6495303330948269546
705,8428781303668844385
706,-860353677542668573
707,-1776534486634829031
708,8177922829074137880
709,7709831364843702562
710,-1922747640395167496
711,-244720304997121151
712,3389731959929098793
713,-5189687977872058995
714,-3368361606325394049
715,5772182935872268405
716,4716113197533126866
717,8936918723174155879
718,-2895150618935690990
719,2014769651544904015
720,1957027432558246823
721,1360238913524299441
722,1253312073268966392
723,4799891558395342430
724,-2264809239721207723
725,4459025193230678894
726,-3311334921105841562
727,3626775416639841383
728,1010841597149564130
729,-3048548778560917183
730,2401239152014920383
731,7055387953810052677
732,-1729040252745971590
733,-148340732050801245
734,-3447560595487480999
735,-2152234720697377228
736,-8911802505593341386
737,4754301043172720412
738,3256112925608597835
739,5788411963894038779
740,-8634336907226390489
741,2298571110446300123
742,-780134655443720732
743,-5186020309842895988
744,-6618858444542300276
745,-4365118677551126460
746,-718172816790918219
747,-3620098916378823840
748,-3889710287874660247
749,5562303544067248414
750,-5876092356869870375
751,8560337623132694220
752,2486132856680475645
753,-1529950096355749766
754,9094965803872478124
755,-5766443737584377749
756,3773019484453580314
757,-578984838251152234
758,-1541218767888248912
759,8937967937008583331
760,-4596609355091954908
761,-5791140746426695847
762,8705295118721403662
763,-575631886576156004
764,-1090813494141002745
765,1589298794191610823
766,4461584839553337287
767,5237946932827324755
768,-8329219617807391529
769,6954457118077553859
770,-1274290911839838974
771,2673423366634165867
772,4373036484520629764
773,-8300883621702907742
774,-6222816368538321420
775,6059807909818598910
776,5592174518628582381
777,-7093278777804208098
778,8636405399777521507
779,8771321561662840261
780,-872111209984727679
781,4001725180897378620
782,370779403507926025
783,3949379029993727880
784,-5536653501431430900
785,6235560095368271824
786,-8239469659504421925
787,-110090706984542124
788,3349377798681663764
789,-5267084393344354556
790,4002575112504281966
791,4634167122510943428
792,7729350004719361388
793,3302366666287279132
794,8908701807773553885
795,5455183165696903371
796,6885962296462575850
797,-3553653179667501688
798,-8964778762162378832
799,-351900531514135220
800,-9077546232032216016
801,-6397131064270139458
802,3656314444778298442
803,-7109421341805928787
804,5582213183453544467
805,5254729449539662782
806,1944044347406628720
807,7793249080909552118
808,-2183073686929245899
809,-5950620195327616924
810,1682787891032724286
811,-3477595749127520979
812,-2074497317815079066
813,-4837244489337696447
814,-3575133923562096973
815,-4720142060974231610
816,-5918456218013302731
817,-7755300786923885981
818,6771562523190903861
819,-1538914368490759354
820,6191373893238973672
821,2292705553519175894
822,4283638616733412874
823,-2499531271370130118
824,-3253662135361927554
825,890302681330209170
826,4432634962452043839
827,6059088780866245077
828,-8366886017202774600
829,-7224273278931973633
830,227311631185700733
831,-2227309926726571695
832,5608111778482734451
833,6777160959837337461
834,-3541890330493547982
835,-1293114238252376531
836,3607078121424938404
837,-8481940955585675877
838,6560466726182212370
839,-1181504852937186205
840,-2494322010600927316
841,2810433038820614823
842,-6300838342773698929
843,-648956123324301633
844,-5684366058045801988
845,-3815470856658261089
846,780199400582874932
847,-6463663563763855521
848,-7732641606499021344
849,-2496792335618458572
850,-690074646453909321
851,-7394601285455644167
852,-35170132188537332
853,5188029414955889692
854,-6578491514920162262
855,-8033200441533025227
856,3359011687234624102
857,2050031863339692473
858,2718751105879925869
859,3048826481467801680
860,5458803987204595795
861,-6402053339271675116
862,-7930345599397467929
863,-4860599051472376207
864,-2913165697816651185
865,-2370936019270561592
866,-5433006545043013835
867,7480808824203449345
868,4953375925246778064
869,-6572630351541279674
870,9005899892949039484
871,-2646175230819962697
872,2794719936167253307
873,3289708085514861945
874,-1499164324929958309
875,-1947437372123195698
876,6463219869839376229
877,-1032123655803292811
878,6428687328327556243
879,-751124261581924775
880,-2406737112674878049
881,-6998394818669140418
882,7246170672387663274
883,5262869297848450842
884,-6420651882673342096
885,-1213785924349765386
886,8417322801380799459
887,-313083330948742855
888,7989136405618337093
889,6503259254653673999
890,-1730232345904084025
891,8983508199921299338
892,4764242981646725294
893,-8252593012639993488
894,8764834746595401421
895,2300339271826836994
896,1786590695047874521
897,1138887850563671681
898,8509541212110904294
899,8585384458832460964
900,6538251092783520445
901,-2977723453616617606
902,8111201523801680038
903,-7987574070529498622
904,-4790599188360407314
905,-4347556095374849459
906,5426959182006876992
907,8832599278087269585
908,-1357013258975722726
909,4187719277769341936
910,-5112922274807676210
911,-1614817324753089917
912,-7680750693303201078
913,-3352751273669196346
914,559026133100735834
915,-7228348440601464432
916,8359374011681194831
917,7483082964986736260
918,-7734752030995252628
919,9155262159796296311
920,-1471692881227537768
921,658137087236493799
922,3862415389088377652
923,-4791011831372205188
924,-4282632245659972964
925,-7657597002533017509
926,3123184658865943042
927,5332470447178297667
928,2230252581389400386
929,-7420332272769780543
930,-7863043020748842429
931,1650407755023540943
932,-4519948247658118322
933,2257624659889215132
934,8839551352314268020
935,-4855660206658122851
936,-2560578564994938369
937,5973002506039570538
938,-7754699097138823977
939,8675979522292269505
940,-4298610844499775771
941,7003160972974942356
942,5568974394918802372
943,-3035782534049611210
944,2974611828422261810
945,4046620652983096173
946,-7551479362546928158
947,-769788241330502785
948,1310346697415934486
949,4258011175217797118
950,-2851080293322285123
951,3624500556881580492
952,6260095945290832820
953,9206091618067514441
954,9007527169147404502
955,-5442784008613551447
956,8543542723195109654
957,-579917429688441130
958,-6653009723615361774
959,-7627225455557539314
960,3266046666784207953
961,-275382985120081855
962,2398408375954781531
963,-2071551337927230096
964,-8564985921892197631
965,5844700294783521318
966,4552200377610377568
967,3553804662240605576
968,6301815017596253309
969,3834476845287682935
970,-6953376075048792264
971,2739854861808472744
972,-2449253356556510783
973,-3503251184406720586
974,5219114972472568782
975,-2519275393091994070
976,-5454710104384236640
977,-6016575583226110036
978,-9222399302879214035
979,-8429632964770589139
980,4596006537274228578
981,1811697210102849086
982,150847894324093348
983,-6371732305547503756
984,3754907587508096409
985,6919405199064997241
986,4464363380103933912
987,-4777091754102665541
988,-7065603745640630979
989,-3395035284337620147
990,-3861994611357423684
991,-2930447714249391197
992,5891718144539989527
993,-8903406387941280700
994,-741776673112637267
995,2604029529422567289
996,3358129413493620944
997,-7552981389203399213
998,2086818365589846765
999,3890143453682874271
1000,-995609531586506138
1001,3219153213143147314
1002,7308605258007646651
1003,-7270253310979258938
1004,4357336183852504866
1005,7514478912941765631
1006,-842094811684691781
1007,6241450008076349969
1008,-4128214063734483931
1009,6834589835253902703
1010,1075012782514973348
1011,-7028344803064089362
1012,-4795868253486304265
1013,-5670816050433441700
1014,-6772938585813639564
1015,-5092999688634742219
1016,-7430592839693467052
1017,6437063528757170387
1018,-8717600668220645361
1019,2210059300807542923
1020,-6081938818040928919
1021,-4314847156767125406
1022,-1032852749300573969
1023,9214713584881273123
1024,43451008800310266
1025,3601443966776151411
1026,-6069279225834787687
1027,-2851028267792830689
1028,4135203903577365557
1029,-1557589971829476049
1030,5760994598543204660
1031,-6084145548750222229
1032,8254060748401376801
1033,-7119469552023101358
1034,5020613830036265886
1035,7195028680889188010
1036,-404007662927403904
1037,-2111149244443636752
1038,-4481706578326371578
1039,-6791935445976795062
1040,4738217488381827454
1041,-3068885469727952100
1042,3478210629016445325
1043,-6768000082947117185
1044,1509582417075035730
1045,8781067320301544961
1046,-783215569508649647
1047,-678786354937717343
1048,-4564131427382432780
1049,-5807398862934439812
1050,-5777534651431029476
1051,4180724584441455438
1052,2962557546540376846
1053,1450938284686920641
1054,-8561498689298070179
1055,-4197976570205368771
1056,3169923962049337885
1057,-423426172232834627
1058,9031733013944304743
1059,-5737149371824615784
1060,7769150926490140849
1061,7905818983600634365
1062,-8906518393085561313
1063,6824158180207521419
1064,-771061870569625673
1065,-1074439893489766837
1066,-5957339562757939294
1067,1774427665832821307
1068,-547629636366077518
1069,-617085583098403243
1070,2551887777268842986
1071,-7186213565985552685
1072,-2763214099748352195
1073,7967928550575035366
1074,-8456195001973639412
1075,3718589934270471637
1076,5803826535638963493
1077,4067733200943532572
1078,8276048689968801481
1079,-3967313928188693279
1080,-2486905167988880196
1081,-8418163660469988021
1082,-5731820663448718489
1083,2877658935112874794
1084,8157453958108623254
1085,-1349078900599710385
1086,-4254733899160289728
1087,-8807398226474359204
1088,-6950917949693028066
1089,4420999099465654347
1090,-4597774014348886123
1091,-4553187637355190381
1092,6958219349646619889
1093,-5867276164757909097
1094,-3060703885491657001
1095,-4788319154570607438
1096,5067755569869165129
1097,3958655026168883732
1098,5444798141362644055
1099,7484059247849763694
1100,4153413456592967808
1101,2960148220409316855
1102,-384372628064082747
1103,4732607068316119791
1104,-4038275227518385629
1105,4074847577521578926
1106,-2720359558560633618
1107,-100015673884079572
1108,-7430113150136244308
1109,-3053702617972741275
1110,8431894226122305343
1111,4293390712033047818
1112,8513377864541535536
1113,8157866734117955965
1114,-4085592857168097824
1115,-5577986749681560525
1116,537482085590567813
1117,-1504845209263589919
1118,2903878897894455834
1119,-5591477869002374742
1120,5807864132949229127
1121,-4608892186799296875
1122,3359923353129831725
1123,9029609933820431648
1124,8840204768280099811
1125,8150105574256433627
1126,1853975324036367262
1127,-72209569358860667
1128,-4139829256053852362
1129,-1558303148013554177
1130,-2193544472433210205
1131,-6972996826113801833
1132,403651852378937861
1133,8827911359061043768
1134,6637382602330778941
1135,-5698318808329393898
1136,6844780608844462284
1137,-5535295948023052787
1138,7418280372575939729
1139,6713416656945693020
1140,-4578945314797090484
1141,6347538506893447452
1142,-1441589458533873294
1143,-807322738652617713
1144,1046829435086814637
1145,-9148435757671165885
1146,1254162044823712714
1147,8824338728437666833
1148,-1154686980714855494
1149,-5905594164824445973
1150,-498788871147682339
1151,-5716983719302566850
1152,-1787700150151805538
1153,-4212140596055833065
1154,-4678585128946000041
1155,4552249822479497256
1156,-6735214097618046221
1157,4380090062393900830
1158,455537614043521689
1159,-9206526007766459625
1160,27789085663290725
1161,-8807668804434813357
1162,5990543274481547089
1163,6849507812149064445
1164,-1355769771853156539
1165,343106709495990558
1166,5771651681781557194
1167,-4504062113644427972
1168,-7630765312608309390
1169,2928490672882896283
1170,-1556365916649733910
1171,8276635241750047913
1172,1770037978192438044
1173,8634227815125746081
1174,35016154871607859
1175,3743674608609839510
1176,-6968043178631912280
1177,-7701591600644316149
1178,-8927445806652541111
1179,1249969973527377011
1180,-1206460513584776733
1181,6093274157150976053
1182,-6712625377738871281
1183,-7875520134325765319
1184,909318085103937969
1185,-5617350942177709678
1186,-2581729377036423413
1187,1943880940377381154
1188,1915588618393272740
1189,2199767336179226055
1190,1553416435007974975
1191,-4900019733847878491
1192,8528570600361065548
1193,3921765377705894701
1194,5930826168555124112
1195,-1665724077472509714
1196,5590748622227873636
1197,135678007797685705
1198,6829945937610912688
1199,1299589608713885556
1200,-5050776441886099430
1201,2100116289446059254
1202,3334352065002343058
1203,-2314495745862205678
1204,-7983228206696941017
1205,9014429089333598861
1206,-1940050280621532726
1207,-2480293614444380583
1208,-5936038713680683117
1209,163167796882803305
1210,-2408427451336102799
1211,4131720648343570828
1212,5071477223700465899
1213,2314347987759112033
1214,-3185143813738609683
1215,4542728686156296944
1216,-8823174025995492041
1217,-8768825983384513994
1218,-6024307489657268989
1219,6843823755897298447
1220,1433082424409821934
1221,-913972637202778820
1222,2516027797859938545
1223,-6382196465599364073
1224,-2483563822363064358
1225,-3349163352902650000
1226,-3438994625698241030
1227,-4209938274615163448
1228,-1434288221372717037
1229,-89387568144446444
1230,-5993987092876154988
1231,-2228250106738423438
1232,7556418865235210193
1233,2803692666812119268
1234,5394044869897344122
1235,-8877849676887216631
1236,-9221079146476055829
1237,1163025817955048863
1238,-6542278333141687557
1239,-3176375868031159752
1240,1775545459841414610
1241,-7140956366707269670
1242,-5595872657388769259
1243,-6224839775417195245
1244,3293445415732046213
1245,-9066929036910665737
1246,3669055339214932385
1247,7943568654127415168
1248,7480519653593509003
1249,-5382850019602535452
1250,7956035151475233753
1251,-9140259178310260459
1252,6512436651781573224
1253,-7156639348555427665
1254,3342260349965142290
1255,2389791084005920788
1256,-3618544843784969911
1257,5837854011460641286
1258,2350982303921306942
1259,6736010436216976609
1260,-3724727531344001692
1261,-483324800708760563
1262,-1621927930912931359
1263,9123319684068134010
1264,-7433305812584289745
1265,6001961141627964380
1266,-7627024357997712994
1267,5682876691497253291
1268,-7270624778465078104
1269,-2249586471211113438
1270,1020371901403189692
1271,-1577100722681696702
1272,-6551348125190078235
1273,-5300646087720447061
1274,5590693368442644740
1275,-3706746329091499715
1276,2239733075767731762
1277,8500778597211652083
1278,8441596004647651073
1279,-2688177133859142244
1280,6306039567944913703
1281,-3081656231353288656
1282,-7069368410946846211
1283,5325999744768104598
1284,2348085015189195939
1285,-6345201402767773084
1286,-1658660118534295394
1287,-5748924662924505363
1288,-5775148579541106832
1289,1072534626626242698
1290,8758863921386458257
1291,-3612347700003690157
1292,-8332585074886373718
1293,5026640263367441566
1294,-5869788873937076461
1295,270473484829401501
1296,2837360125709288733
1297,8501545130208917017
1298,-5504748822603910236
1299,-34958719696526589
1300,8003096476758304301
1301,5782595559021147369
1302,1697239549503687969
1303,-394178749219949438
1304,-4636555470172350864
1305,1874947315261772472
1306,8052735187111776686
1307,9153850456572125557
1308,6163387424227064634
1309,-563505890418619711
1310,-2557273401138998353
1311,-465828035688762871
1312,-851335335733700675
